id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
4376,0,1,16,25,8,12,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,641,0,35,112,1,1,3,6.46302890777588,9
4377,0,1,12,32,12,14,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,596,0,45,98,5,1,14,6.39024114608765,196
4378,0,1,7,31,,,545297,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,578,0,35,,1,0,18,6.35957384109497,324
4380,1,0,16,30,,12,572299,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,678,1,37,,1,1,8,6.51914691925049,64
4383,1,0,16,32,11,14,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1538,0,37,103,1,1,10,7.33823776245117,100
4384,1,0,12,33,9,12,470506,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,860,0,36,103,1,0,15,6.7569317817688,225
4385,1,0,18,32,12,16,423456,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,534,0,49,,6,1,8,6.28039598464966,64
4386,1,0,12,27,12,12,438085,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,308,0,34,91,1,0,9,5.73010015487671,81
4387,1,0,14,29,12,,635888,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,600,0,41,118,1,1,9,6.39693021774292,81
4388,1,0,8,31,,,572299,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,625,0,20,,1,0,17,6.43775177001953,289
4392,1,0,13,29,10,10,139895,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,540,0,28,87,1,0,10,6.29156923294067,100
4396,1,0,13,27,12,10,107087,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,344,0,22,100,1,0,8,5.84064102172852,64
4397,1,0,12,25,12,10,104102,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,39,96,1,1,7,6.21460819244385,49
4398,1,0,11,26,6,9,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,320,1,16,,1,0,9,5.76832103729248,81
4400,1,0,18,27,4,10,81081,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,378,0,29,62,1,0,3,5.93489408493042,9
4401,1,0,15,25,4,10,79093,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,188,1,14,60,6,0,4,5.23644208908081,16
4404,1,0,9,33,4,10,111044,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,168,0,19,,5,0,18,5.12396383285522,324
4405,1,0,2,25,6,,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,250,0,12,,6,0,17,5.52146100997925,289
4406,1,0,3,24,6,5,75607,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,190,0,8,,6,0,15,5.24702405929565,225
4407,1,0,12,28,8,8,92784,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1000,0,31,83,1,0,10,6.90775489807129,100
4408,1,0,12,24,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,564,0,20,100,6,0,6,6.33505392074585,36
4409,1,0,9,24,,7,75607,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,624,0,17,,1,0,9,6.43615102767944,81
4410,1,0,12,24,,,75607,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,714,0,26,,1,0,6,6.57088279724121,36
4411,1,0,12,24,12,10,82135,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,538,0,40,123,1,0,6,6.28785800933838,36
4413,1,0,13,26,9,8,317074,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,355,0,22,67,1,0,7,5.87211799621582,49
4414,1,0,12,24,,12,309300,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,240,0,28,,6,0,6,5.48063898086548,36
4417,1,0,12,24,9,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,418,0,22,,1,0,6,6.03548097610474,36
4418,0,1,13,27,14,13,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1026,0,42,104,1,1,8,6.93342304229736,64
4419,0,1,17,32,12,14,423456,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,295,0,34,106,6,1,9,5.68697500228882,81
4421,0,1,12,26,,6,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,550,1,24,85,1,1,8,6.30991792678833,64
4422,0,1,12,27,,8,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,538,0,27,81,1,1,9,6.28785800933838,81
4424,0,1,5,30,2,3,139895,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,350,0,37,,1,0,19,5.85793304443359,361
4425,0,1,12,27,8,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,711,0,37,109,1,1,9,6.56667184829712,81
4428,0,1,12,29,4,4,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,229,0,20,76,1,0,11,5.43372201919556,121
4429,0,1,12,27,4,3,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,220,0,31,73,1,0,9,5.39362812042236,81
4431,0,1,12,29,8,2,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,310,0,26,62,1,0,11,5.73657178878784,121
4433,0,1,12,24,10,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,320,0,28,76,1,1,6,5.76832103729248,36
4434,0,1,12,27,10,9,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,303,0,26,76,1,1,9,5.71373319625854,81
4437,0,1,13,26,5,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,450,1,36,104,1,1,7,6.10924816131592,49
4438,0,1,12,29,9,11,540475,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,753,0,29,,1,0,11,6.62406492233276,121
4440,0,1,12,26,4,11,345645,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,35,103,1,0,8,6.08221912384033,64
4442,0,1,11,28,1,7,331693,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,27,,1,0,11,5.7838249206543,121
4444,0,1,16,32,,12,363128,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,846,0,44,106,1,0,10,6.74052000045776,100
4445,0,1,14,26,12,14,375674,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,313,0,49,112,1,1,6,5.74620294570923,36
4446,0,1,13,34,7,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,479,0,38,,1,1,15,6.17170000076294,225
4448,0,1,12,31,10,9,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,429,0,24,94,6,1,13,6.06145715713501,169
4449,0,1,14,29,11,9,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,490,1,25,83,1,1,9,6.19440603256226,81
4450,0,1,12,24,11,9,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,361,0,34,,6,1,6,5.88887786865234,36
4451,0,1,14,33,0,2,104904,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,400,1,40,91,1,0,13,5.99146509170532,169
4454,0,1,12,24,7,8,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,423,0,30,,1,0,6,6.04737186431885,36
4458,0,1,12,27,5,5,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,311,0,12,,6,0,9,5.7397928237915,81
4459,0,1,11,27,3,7,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,271,0,12,,6,0,10,5.60211896896362,100
4461,0,1,18,26,12,12,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,385,0,33,,6,0,2,5.95324277877808,4
4462,0,1,16,24,12,12,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,529,1,18,,1,0,2,6.27098798751831,4
4464,0,1,11,31,6,10,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700,0,29,81,1,1,14,6.55108022689819,196
4467,0,1,10,32,6,5,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,381,0,15,87,1,1,16,5.94280004501343,256
4470,0,1,12,28,12,12,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,465,0,36,118,1,1,10,6.14203691482544,100
4471,0,1,10,34,8,8,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,37,,1,0,18,5.99146509170532,324
4473,0,1,10,33,9,8,88765,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,38,,6,1,17,6.12029695510864,289
4476,0,0,12,24,,4,90509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,20,,1,0,6,5.56068181991577,36
4477,0,0,13,28,0,7,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,705,0,26,,1,0,9,6.55819797515869,81
4482,0,0,13,30,,,635888,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,417,0,45,74,1,1,11,6.03308582305908,121
4486,0,0,11,27,,13,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,14,,6,0,10,5.52146100997925,100
4488,0,0,12,24,,2,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,460,0,28,,1,0,6,6.13122701644897,36
4489,0,0,8,26,,,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,19,,1,0,12,5.7838249206543,144
4490,0,0,9,25,,,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,275,0,15,,2,0,10,5.61677122116089,100
4491,0,0,12,26,7,,321175,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18,,1,1,8,5.7838249206543,64
4492,0,0,15,25,,8,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,300,1,20,,1,0,4,5.70378303527832,16
4493,0,0,8,31,,8,540475,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,17,,6,0,17,5.52146100997925,289
4495,0,0,12,28,9,10,417415,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,288,0,39,,1,1,10,5.66296100616455,100
4497,0,0,13,28,3,8,92784,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,550,1,16,85,1,0,9,6.30991792678833,81
4500,0,0,12,33,12,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,429,1,38,,1,1,15,6.06145715713501,225
4501,0,0,8,30,,,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,23,,1,0,16,5.92692613601685,256
4503,0,0,9,30,5,4,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,0,26,,1,0,15,6.35784196853638,225
4504,0,0,13,25,5,,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,531,0,25,96,6,0,6,6.27476215362549,36
4505,0,0,12,24,4,,82135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,250,1,22,,6,0,6,5.52146100997925,36
4506,0,0,12,27,,8,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,440,0,27,73,1,1,9,6.0867748260498,81
4507,0,0,12,26,,6,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,27,75,1,0,8,6.12468290328979,64
4508,0,0,12,27,5,5,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,34,95,1,1,9,6.08221912384033,81
4511,0,0,12,27,,5,317074,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,550,0,42,102,4,1,9,6.30991792678833,81
4512,0,0,16,25,12,16,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,650,0,31,107,1,1,3,6.47697305679321,9
4514,0,0,11,26,7,3,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,423,0,19,86,1,0,9,6.04737186431885,81
4516,0,0,13,27,18,8,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,420,0,41,104,1,1,8,6.04025506973267,64
4517,0,0,14,25,18,8,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,200,1,43,106,6,1,5,5.29831695556641,25
4518,0,0,8,26,3,10,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,400,0,24,,1,0,12,5.99146509170532,144
4519,0,0,9,24,5,,425871,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,300,0,16,,1,0,9,5.70378303527832,81
4520,0,0,12,30,5,7,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,714,0,21,95,1,0,12,6.57088279724121,144
4521,0,0,12,25,12,8,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,37,116,1,0,7,5.98645210266113,49
4522,0,0,9,29,6,8,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,20,66,1,0,14,5.98645210266113,196
4523,0,0,16,28,5,0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,734,0,38,101,1,1,6,6.59850883483887,36
4525,0,0,12,25,12,12,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,688,0,23,96,1,0,7,6.53378915786743,49
4530,0,0,6,28,3,11,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,212,0,,,6,1,16,5.35658597946167,256
4531,0,0,12,31,,9,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,41,104,1,0,13,6.12029695510864,169
4534,0,0,15,24,17,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,0,32,,6,1,3,5.85793304443359,9
4535,0,0,16,28,,16,438085,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,577,0,39,138,6,1,6,6.35784196853638,36
4538,0,0,16,31,10,14,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,699,0,34,105,1,0,9,6.54965114593506,81
4539,0,0,16,27,14,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,44,106,6,1,5,5.92692613601685,25
4540,0,0,13,24,14,12,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,33,,1,1,5,5.92692613601685,25
4541,0,0,12,33,10,9,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,364,0,40,,1,1,15,5.89715385437012,225
4543,0,0,12,29,11,4,118905,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,220,0,22,67,5,0,11,5.39362812042236,121
4548,0,0,16,31,0,0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,621,0,27,,1,0,9,6.43133115768433,81
4551,0,0,11,31,,,140524,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,31,,5,0,14,5.92692613601685,196
4552,0,0,16,26,12,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,341,0,24,97,6,0,4,5.83188199996948,16
4553,0,0,16,24,12,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,16,,1,0,2,5.9401707649231,4
4554,0,0,11,32,,,470506,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,260,0,37,,1,0,15,5.56068181991577,225
4557,0,0,8,30,,,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,30,,1,0,16,6.19236183166504,256
4558,0,0,11,26,8,9,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,433,0,18,,1,0,9,6.07073783874512,81
4560,0,0,11,27,8,,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,365,0,19,,1,0,10,5.89989805221558,100
4562,0,0,14,33,,,504746,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,257,0,41,,1,0,13,5.54907608032227,169
4564,0,0,14,26,12,12,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,513,1,29,,1,0,6,6.24027585983276,36
4565,0,0,15,31,8,9,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,288,0,40,108,1,0,10,5.66296100616455,100
4567,0,0,18,30,8,13,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,866,0,44,125,1,1,6,6.76388502120972,36
4568,0,0,12,25,7,8,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,34,106,5,0,7,6.07073783874512,49
4569,0,0,1,29,0,3,110376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,8,,1,0,22,6.21460819244385,484
4572,0,0,16,24,12,12,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,548,0,32,,1,0,2,6.30627489089966,4
4573,0,0,12,29,4,6,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,25,99,1,0,11,5.99146509170532,121
4574,0,0,9,30,,8,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,20,,1,0,15,6.07073783874512,225
4579,1,0,13,24,16,13,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,26,,1,1,5,5.92692613601685,25
4580,1,0,12,32,12,12,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,547,0,42,96,1,0,14,6.3044490814209,196
4584,1,0,12,24,12,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,24,,6,1,6,5.92692613601685,36
4586,1,0,14,25,10,12,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,33,114,1,1,5,6.21460819244385,25
4587,1,0,16,24,18,15,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,355,1,36,117,1,1,2,5.87211799621582,4
4589,1,0,12,29,9,12,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,600,0,34,105,1,1,11,6.39693021774292,121
4590,1,0,12,34,2,3,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,650,0,40,106,1,0,16,6.47697305679321,256
4591,1,0,12,32,8,8,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,848,0,44,102,1,0,14,6.74288082122803,196
4592,1,0,12,27,10,9,1752340,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,33,,1,0,9,5.7838249206543,81
4593,0,1,12,33,,,460147,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,289,0,35,75,5,0,15,5.66642713546753,225
4594,0,1,14,24,5,5,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,27,99,1,0,4,6.12468290328979,16
4596,0,1,14,29,12,12,486428,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,711,0,35,,1,1,9,6.56667184829712,81
4601,0,1,13,34,11,12,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,46,90,1,0,15,6.02344799041748,225
4603,0,1,16,25,,16,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,649,0,26,101,6,0,3,6.47543287277222,9
4606,0,1,13,26,,,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,633,0,37,115,1,0,7,6.45046997070312,49
4607,0,1,16,28,10,12,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,37,118,1,0,6,6.58063888549805,36
4609,0,1,12,32,12,9,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,913,0,40,108,1,1,14,6.81673622131348,196
4610,0,1,13,26,8,5,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,1,29,101,1,0,7,5.92692613601685,49
4611,0,1,18,27,12,12,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,592,0,37,127,1,0,3,6.38350677490234,9
4616,0,0,16,32,,12,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,764,0,41,114,1,0,10,6.63856792449951,100
4617,0,0,12,26,4,9,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,24,,1,0,8,6.21460819244385,64
4622,0,0,11,25,11,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,275,0,30,76,1,1,8,5.61677122116089,64
4623,0,0,10,24,11,10,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,260,0,20,,6,1,8,5.56068181991577,64
4624,0,0,16,28,12,16,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,962,0,42,132,6,1,6,6.86901378631592,36
4625,0,0,12,28,,3,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28,50,1,0,10,6.43775177001953,100
4626,0,0,12,26,,,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,26,84,1,0,8,5.8081431388855,64
4627,0,0,12,29,,10,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,23,55,1,0,11,6.43775177001953,121
4628,0,0,10,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18,,6,0,8,5.52146100997925,64
4629,0,0,12,34,,,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,359,0,23,73,1,0,16,5.88332176208496,256
4631,0,0,12,34,,6,111044,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,550,0,19,,1,0,16,6.30991792678833,256
4632,0,0,12,24,,,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,403,0,16,61,1,0,6,5.99893712997437,36
4635,0,0,11,26,9,9,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,463,0,14,84,6,0,9,6.13772678375244,81
4637,0,0,12,24,4,5,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,396,0,12,,6,0,6,5.98141384124756,36
4639,0,0,12,24,,8,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,278,0,20,,6,0,6,5.62762117385864,36
4642,1,0,14,27,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,400,0,28,71,1,0,7,5.99146509170532,49
4643,1,0,16,24,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,415,0,27,84,1,0,2,6.02827787399292,4
4644,1,0,12,33,7,7,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,462,0,36,,1,0,15,6.13556480407715,225
4645,1,0,18,33,,,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1442,0,44,101,6,0,9,7.27378702163696,81
4648,1,0,4,27,,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,125,0,,,6,0,17,4.82831382751465,289
4650,1,0,10,34,,8,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,200,0,22,,1,0,18,5.29831695556641,324
4654,1,0,10,31,,9,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,18,,1,0,15,5.70378303527832,225
4655,1,0,10,32,,9,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,521,0,28,,1,0,16,6.25575017929077,256
4656,1,0,13,25,10,12,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,266,0,24,69,1,0,6,5.58349609375,36
4657,1,0,11,26,,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18,80,1,0,9,5.7838249206543,81
4659,1,0,9,30,7,10,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,350,0,19,,5,0,15,5.85793304443359,225
4660,1,0,9,34,,,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,340,0,41,,1,0,19,5.82894611358643,361
4661,1,0,13,25,3,7,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28,,1,0,6,6.43775177001953,36
4662,1,0,10,29,,9,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,214,0,16,69,1,0,13,5.36597585678101,169
4663,1,0,12,28,9,12,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,688,0,37,104,1,0,10,6.53378915786743,100
4664,1,0,8,32,5,12,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,275,0,31,,1,0,18,5.61677122116089,324
4666,1,0,10,32,6,10,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,40,92,1,1,16,6.12468290328979,256
4668,1,0,12,26,,8,95822,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,615,0,28,,5,0,8,6.42162179946899,64
4671,1,0,16,25,13,,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,732,0,40,102,1,0,3,6.59577989578247,9
4672,1,0,12,26,,,81081,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,163,0,25,,5,0,8,5.09375,64
4673,1,0,8,24,,,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,18,,6,0,10,5.56068181991577,100
4674,1,0,11,27,,,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,492,0,26,,1,0,10,6.19847917556763,100
4675,1,0,12,26,,,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,575,0,16,,1,0,8,6.3543701171875,64
4678,1,0,12,25,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,510,0,22,,5,0,7,6.23441076278687,49
4680,1,0,8,26,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,565,0,16,,6,0,12,6.33682584762573,144
4682,1,0,9,29,6,4,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,515,0,23,,6,0,14,6.2441668510437,196
4683,1,0,8,25,6,4,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,471,0,18,,1,0,11,6.15485811233521,121
4684,1,0,13,27,,12,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,335,1,21,97,1,0,8,5.81412982940674,64
4686,1,0,12,28,6,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,481,0,27,83,1,0,10,6.17586708068848,100
4687,1,0,12,26,6,10,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,642,0,36,98,1,1,8,6.4645881652832,64
4688,1,0,10,25,7,10,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,573,0,25,70,1,0,9,6.35088586807251,81
4692,1,0,6,32,,,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,315,0,19,,1,0,20,5.75257301330566,400
4693,1,0,11,30,0,8,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,360,0,45,,1,0,13,5.88610410690308,169
